snippet.textOrginal,roberta_neg,roberta_neu,roberta_pos,vader_neg,vader_neu,vader_pos,vader_compound
So memes are copyright infringement?,0.6811262,0.30269364,0.016180212,0.173,0.761,0.066,-0.7438
So memes are copyright infringement?,0.6811262,0.30269364,0.016180212,0.0,1.0,0.0,0.0
"Your argument invites copyright infringement. These changes in law will *NEVER* happen, because there is too much money at stake. The only way any ordinary person can have any agency is to break the law.

You also completely ignore a huge part of the argument. Creators have the right to be paid for their work, and consumers have the right NOT to buy creative works. Markets are TOTALLY SATURATED with content, and creators in most sectors compete for peoples' attention. The correct market value for most original works is so close to zero as to make no odds. Its not just Gyphy whose business model is based on copyright infringement, its YouTube, Twitter, Facebook, basically ANY new media enterprise. The entire system is DEPENDENT on us as consumers watching content, sharing it, talking about it, etc... Publishers give things away for free now because THEY HAVE TO, because zero is the market value for most content.",0.6809318,0.27899462,0.04007358,0.0,1.0,0.0,0.0
I do NOT agree with Tom on shortening copyright time / caps on creative work. I’m for increasing the time to well beyond the life of the composer or an inventor.,0.68083155,0.28954193,0.029626507,0.064,0.785,0.151,0.4386
It's almost like copyright shouldn't exist or something.,0.68081707,0.29230878,0.026874155,0.066,0.934,0.0,-0.4019
"Video game streaming is absolutely fair use. If the law says that my own gameplay is copyright infringement, then the law is wrong.
Everyone knows the copyright system is broken and designed to monetarily benefit big corporations, but there's nothing we can do because those companies can bribe politicians into not changing those laws.",0.6808047,0.27935869,0.039836597,0.2,0.8,0.0,-0.25
Napster 20 years ago.. . You can't just say things like that,0.68074477,0.29918787,0.020067336,0.0,0.611,0.389,0.6249
"Here we are in 2022 where most copyright claims are from trolls abusing the ""not broken"" copyright system.",0.6806125,0.29823533,0.021152113,0.17,0.83,0.0,-0.2617
"Wait, you said that MST 3000 was absolutely nothing but review and criticism, but then just a few seconds later, you say that just adding wisecracks over the entire movie definitely wasn't fair use so they asked for rights for every movie they watched.

What is it then? Are they allowed to use it or not.",0.6805023,0.30085295,0.018644828,0.0,0.82,0.18,0.4329
"The real problem with copyrights is that it's not used like it's originally supposed to be. It was supposed to protect the small creators from the big companies, so that companies wouln't claim work without the original maker getting credit.


Nowadays big corporations use copyright to make money from small creators.",0.6804214,0.29008707,0.029491566,0.0,1.0,0.0,0.0
"You argue that YouTube's copyright system isn't broken, yet you don't even talking about the massive amount of companies deliberately making false claims and running away with the money. YouTube doors nothing about that and they absolutely could. Why? Because they would have to pay like 10 employees to actually investigate the cases. That is not about copyright law, that is all about the money.",0.68019754,0.2907126,0.02908984,0.099,0.68,0.221,0.7875
"Bruh wot, this is nice but a 42 minute video like this..... I can't watch this right now.",0.68014526,0.24315917,0.076695606,0.056,0.843,0.101,0.4767
Here after youtube took down my videogame let's play videos for copyright infringement,0.6798154,0.2978363,0.022348356,0.109,0.746,0.144,0.1779
"I think that copyright should be life OR 25 years, whichever is longer. Then someone has their life to profit off of it but also their family can profit if they die less than 25 years after release. 70 years after death is just ridiculous.",0.67965966,0.2725066,0.047833744,0.237,0.664,0.099,-0.8793
"26:38 In the European union, since 2019, there is actually a law that hold platforms like YouTube reliable for copyright infringements. That's gonna be a mess.",0.6795979,0.27550036,0.044901736,0.0,1.0,0.0,0.0
"Thing is, have you ever tried getting permission for a music track as a part content creator that isn't big enough for monitization or is just making a video shits n giggles. 
They say ""Make your own music"" that is not easy.",0.67956454,0.27742556,0.043009907,0.477,0.523,0.0,-0.802
"""Yes, the world is indeed broken"" -Corona, probably",0.67943925,0.29205438,0.028506324,0.06,0.705,0.236,0.7579
youtube is fine. music sucks in this age. real music exsists only underground,0.6792955,0.27148575,0.049218703,0.351,0.649,0.0,-0.4019
"I think all the copyright nonsense can be traced back to two sources for most of it. 1. Disney had the copyright laws changed to protect that idiot mouse, Mickey.  They didn't want their mouse to fall into public domain and lose control over their icon.  I have never cared for Mickey Mouse or any of those Disney characters. 

Then on the music scene Sonny Bono used his celebrity status and wealth to get copyright laws to exclude music from the other expiration limits. Now music is one of those things covered eternally.",0.67919326,0.28594208,0.034864645,0.0,0.724,0.276,0.6369
"Easy fix, private property sucks, job done.",0.6791309,0.2520255,0.068843596,0.0,0.841,0.159,0.5267
"at 28:17 i can see that use use few frames of pikachu, a Pokemon company trademarked design and your are not reviewing/criticising it and making it appear without the permission of the company.


A lawsuit is coming for you",0.67904264,0.2994111,0.021546295,0.0,0.263,0.737,0.4215
You can't get blood from a stone.,0.6789369,0.3084035,0.012659604,0.0,0.919,0.081,0.25
"Sooo, far too much content is relying solely on the possibility of massive public backlash? Let's hope it lasts",0.6789253,0.2851781,0.03589655,0.0,0.745,0.255,0.34
"Almost no profession in society except business owners, gets paid what value they generate. Nobody expects a miner being paid the entire value of the ore they mine, or a doctor being paid royalties when a patient gets better and starts generating value... What's so self-explanatory then, about expending public resources (law enforcement) just to ensure culture creators specifically, are given that massive privilege?? I've never paid for music or film, and never will as long as I can get it for free. It's my petty way of battling the audacity of it all.. Musicians, authors or film makers can *literally* multiply their work effort with a simple copy+paste -- that alone is a luxury compared to any other, actual, tangible job. Society is just a big game about finding a way to generate money, the fact that we expend tax money to safeguard such a trivial group in society is a joke in itself. Copyright shouldn't even exist.",0.6787685,0.26177874,0.059452783,0.0,0.645,0.355,0.8718
"The Authors of the bible, lived so long ago, that statitically everyone on earth is their relavive. So I am aswell. If Copyright is indefinite, Imma sue your religious ass on infringing on my rights to the bible.",0.67876166,0.29072046,0.030517878,0.32,0.68,0.0,-0.5106
"Wow, so turns out that I completely misunderstood fair use. Well then.",0.6784537,0.2639164,0.057629906,0.0,0.87,0.13,0.6808
Wrong,0.6781091,0.30145594,0.020434914,0.0,0.797,0.203,0.4215
"I think sometimes you've got to think about whether the person breaking your copyright has the money to pay you. You might sue someone for £100,000 but if they earn £15,000 per year they probably aren't going to be able to feed themselves, rent living quarters and also pay that off in a timely manner",0.67797285,0.30224824,0.019778928,0.099,0.867,0.034,-0.5526
"It's one thing when you can copyright almost anything and everything, but its another when youtube refuses to do anything against companies that actually violate the same law. Just yesterday SpaceX, NASA and a few other channels got striked by some random Polish TV company because, after this poles cut out about 2 minutes of live footage from actual live stream and put it in one of their videos, their monkey with a banhammer decided to strike every single video on YouTube that contained this footage. Including NASA and SpaceX. I'm going to believe that YouTube's copyright system isn't broken when we get something besides automated responce when something like this happens.",0.67791027,0.28928834,0.03280147,0.0,0.463,0.537,0.7003
"Copyright law is broken. It is outdated. Copyright laws were created to protect individuals, not corporations, and the interests of corporations should NEVER be more important than those of society, specially because the value of every single intellectual property is defined by how much money society will spend on it. Disney bought the rights for Star Wars for 4 billion dollars,  which is more than enough to support the lives of everyone than was involved in the creation of the the property, but those people are not the ones receiving the money, corporations are. Then how much have we as an audience,  paid for Star Wars over the years? Way more than 4 billions, how come we do not get to own the rights for them (public domain) we do not even have the right to buy a version of the movies we like. We make the properties have the value, we pay for the new projects with our continuous support and we don't have any right or voice when layers get involved. It is wrong and sadly it will take a long time and at least one big, ridiculous and very public abuse of power for things to change.",0.67787665,0.2773698,0.044753555,0.138,0.69,0.172,0.128
Licencing companies have been shaking people down for things that are in the public domain.,0.67779094,0.3144699,0.00773919,0.108,0.892,0.0,-0.1779
"i don't suggest watching the video when u r tired, my brain is going to explode, i was going to start a youtube channel, no thnks i won't forever, it's soooo wiiiiddee",0.6776114,0.24982843,0.072560154,0.301,0.67,0.029,-0.9041
"When the copyright system favors the guy who sent the copyright and the not the one who is clearly using said media in fair use, you're wrong.",0.67759997,0.3030104,0.01938965,0.0,1.0,0.0,0.0
"I got a claim on one of my songs, but the song the copyright owner said I used doesn’t seem to exist online, and the claiming company doesn’t have any online presence. Furthermore I used two Splice samples I purchased the rights to. The samples are licensed non-exclusively meaning I can’t submit my derivative work to the Content ID database, but that also means that other derivative works can’t claim ownership of the sample used in my track. They rejected my dispute of the claim and I’m now in the appeal stage waiting for their response. 

I don’t reject the copyright system because its how I make money from music, but I wish the process wasn’t so hands-off and unregulated. I’m confident that once my claim reaches an objective third party then the claim will be dropped, but it seems that if Content ID makes a mistake or if someone gets ineligible work into the Content ID database, then anyone can file a fraudulent claim if given the opportunity by a misfire of the ID algorithm, and a third party doesn’t get involved until after you appeal a takedown order after months of disputes and appeals. And I’m not talking about fair-use like reviews or background music, I don’t do that content and don’t care, its about musical works, source material and third party moderation of claims.",0.67729396,0.29938743,0.023318565,0.06,0.731,0.209,0.6908
Just don’t use other people’s ideas. Simple.,0.6772916,0.29790127,0.024807123,0.321,0.679,0.0,-0.8402
Maybe you should have titled the vid “YouTube’s Copyright System Is Outdated”,0.6770261,0.29894304,0.024030808,0.0,0.924,0.076,0.2023
I miss hearing April Showers at the start of Mumbo Jumbo's videos :(,0.6770068,0.28230453,0.040688697,0.0,0.768,0.232,0.7227
"That Pikatchu plushie is gonna land you in a heap of trouble with Nintendo. Though, it almost seemed like a plant... Not a green thing that produces oxygen but a planted thing...",0.6768084,0.28598297,0.03720858,0.0,0.323,0.677,0.8555
"So the lesson is ""humans are good at ruining humanity""
Seems about right to me",0.67652726,0.2832252,0.040247533,0.0,1.0,0.0,0.0
"So the root of it boils down to those people who get into a legal profession to spar against their counterparts to make money by charging phone-number-esque fees?

They don't care if they're prosecuting or defending, because they're getting paid regardless.",0.6765028,0.3048273,0.018669892,0.0,0.907,0.093,0.5106
"One issue with content ID is that it consistently flags performances of classical music, especially on piano, as previous recordings.",0.6764026,0.3110211,0.012576328,0.08,0.581,0.339,0.8176
"Copyright after 5-10 years has never made sense to me... as a big company will establish themselves as successful or failed... while for individuals it would help. But what really bothers me is the thought process that ""It costs them sales so it is part of copy right."" Xbox and Playstation cost each other sales. An apple farmer can cost an orange farmer sales.",0.67629385,0.28417882,0.03952731,0.33,0.67,0.0,-0.7096
if the majority  of people think  youtube copyright system is broken then isnt it broken,0.6762404,0.30742434,0.016335228,0.066,0.868,0.066,-0.2382
"damn it, I just got canon in d out of my head....
thx Tom...",0.67623353,0.2770099,0.04675656,0.0,0.682,0.318,0.4215
"My new content is purely for review and criticism (in depth), however my videos which would use very short movie clips to support my review and criticism are still getting flagged for copyright use unfortunately. Not sure if there is any way to contact YouTube about this.",0.6761701,0.2949183,0.028911592,0.0,0.769,0.231,0.6249
I love this video ! But I also hate it (more precisely I don't like what I learned) !,0.6760355,0.2045187,0.11944572,0.12,0.812,0.068,-0.3755
"so basically, the contracts themselves are legally binding but arguably can be not constitutionalized. the problem is again money, fighting for this thing court is insanely expensive and time-consuming, you have to do it for every country/group that governs these laws to cover the entire earth, so youtube can get away with using their own judgment and being the entire legal system for copyright system, while still allowing the actual legal drama to occur, an act which is I think in my eyes is unfair, you shouldn't have it both ways.",0.6759136,0.28985035,0.034236036,0.055,0.897,0.048,-0.0477
"If all of these crazy copyright laws exist outside of YouTube, especially for cover artists, how does it seem like everyone and their cousin releases their music on ITunes, Spotify, etc? I find it hard to believe that these people are licensing out the Bubble Bobble theme song to release it on Spotify. I guess it’s possible, and I’m sure some do, but I feel like there’s no way everyone does.",0.67571586,0.2810296,0.043254513,0.0,0.233,0.767,0.5106
"Even if you were to get it back down to 50 years, how would you prevent lobbyists from increasing it again 10 years later? Because Disney lobbyists is how we ended up with some of these crazy copyright extensions to begin with.",0.6752013,0.2985843,0.02621441,0.0,0.759,0.241,0.8717
"2:53 because copyright is broken
why some publisher is actually effectively stilling work of artist in exchange releasing it as their own work, while they did exactly nothing",0.6751741,0.3043094,0.020516498,0.0,1.0,0.0,0.0
"Well I was going to start making youtube videos, but now I'm scared to.",0.67510504,0.29457885,0.030316122,0.0,1.0,0.0,0.0
Fantastic explanation of copyright law and its flaws.,0.67499727,0.2844313,0.040571425,0.0,1.0,0.0,0.0
"38:29 So Tom, you didnt use the word bodge. 

Unsubscribed and I'm gonna file a copyright notice

Edit:I can't spell and I fixed that",0.6749564,0.29400283,0.031040797,0.397,0.478,0.124,-0.7717
More and more discouragement to start a YouTube channel now,0.67478704,0.30298674,0.022226214,0.57,0.43,0.0,-0.6486
"This happens in real life too, not just stuff on the internet.  People want to print out copies of things which they do not have a right to, and if forced to sign off on anything they get all defensive wondering why, with often the argument that there is no copyright violation so they should be able to do without having to sign stuff.  Really it is just a bigger issue of people being too entitled to things these days.",0.67460203,0.29731044,0.028087597,0.287,0.479,0.234,-0.2263
Tom in a suit looks like 'The Fucker' from The Thick of It,0.6745778,0.28997284,0.03544932,0.0,1.0,0.0,0.0
"*uses few second clip of a song*

Billion dollar company who basically has a profit bigger than Central Africa Republic GDP: ""you took my only food, now im gonna starve""",0.6745703,0.28136614,0.044063482,0.11,0.543,0.347,0.8809
This is the internet. If you got an email on an account (unrelated to your personal account) saying if you don't pay a certain amount of money you will be taken to court couldn't you just ignore it? If your account has no link back to any of your personal info would they be able to do anything?,0.6745258,0.31008446,0.015389771,0.0,1.0,0.0,0.0
Kate Bush' Withering heights would be screwed. Thank god eternal copyrights don't exist,0.6744915,0.28133947,0.044169016,0.0,1.0,0.0,0.0
"Here is the big problem with copyright: What is the minimum amount of content you need to be able to copyright a work. If I went to a copyright office and successfully copywritten a 0 and a 1, then I own all of data for the remainder of my life+70. The only thing preventing me from doing so is the clause in copyright saying that it can't be trivial, but then again, what does trivial mean? Also ambiguous...",0.6742031,0.28352195,0.042274993,0.0,0.328,0.672,0.6249
patent trolls crossed over to music and images,0.6741785,0.31417906,0.011642517,0.133,0.687,0.18,0.2732
"Copyright was _created_ due **publisher's greed.**

Printers didn't want _other_ publishers from printing and thus profiting!

As soon as money gets involved people start whining about ""ownership.""",0.67405796,0.2907211,0.035220966,0.0,0.833,0.167,0.4588
"Sorry Tom, but it's easy to claim YouTube's copyright system isn't broken when you haven't been the victim of blatantly fraudulent claims which were left up for the maximum duration YouTube allows before responding. And when you have a channel large enough that not only do you pass YouTube's new restrictions on who is allowed to make money on the platform (I used to be, but then a year or two ago they decided ""stuff small creators"" and removed me and all other small guys), but *huge* enough that if you did run into any problems, you could raise enough of a fuss to get it fixed.


I've had videos of myself playing public domain music (Beethoven) receive _multiple_ copyright claims from _multiple_ different organisations. In one case, the claim was on _the wrong piece of music!_ I played the Pathetique, it claimed I was playing Moonlight.


So yes, the world's copyright system _is_ broken. But that doesn't negate the fact that YouTube allows fraudulent entities to abuse its Content ID left and right.",0.6739817,0.28121495,0.044803277,0.067,0.801,0.132,0.9868
Seems like a mafia.,0.6739126,0.31015164,0.015935756,0.075,0.806,0.12,0.4118
did i really just spend 45 minutes on this omg,0.67323244,0.28871578,0.038051832,0.0,0.784,0.216,0.296
big companies can eff themselves tbh,0.6732163,0.29277676,0.034006987,0.0,1.0,0.0,0.0
"So, does that mean a company can riff off a person and not face any consequences because the person does not have the money to fight his/her case?",0.673093,0.31868145,0.008225558,0.079,0.873,0.048,-0.0258
"This video should be mandatory viewing for all Youtube content creators. I can't count the number of times I've tried to explain to people that Content ID is the best they're gonna get under the current laws since the alternative is that YT itself gets sued into oblivion and/or the content creators will personally face lawsuits. Then the ""deferred monetisation"" will seem like heaven in comparison...
I think that the biggest problem, at least in the US, is not with copyright law itself but with how lawsuits are handled. The fact that a defendant (or plaintiff for that matter) in a lawsuit will have to pay their own legal fees regardless if they win or lose means that the mere threat of a lawsuit is enough to make people cave. Of course this isn't really relevant here since Content ID actually *protects* the platform's content creators from lawsuits.",0.6730154,0.28948975,0.037494887,0.0,1.0,0.0,0.0
"I've got a couple opinions on this now, after watching the video. Feel free to criticise me, 'cause I'm just some 17 year old kid writing this on the toilet, so I'm obviously not the smartest guy around.

1. I feel like the UN should work together to form new copyright laws internationally. Considering small creators, large companies, and everything in-between. 
Obviously, this isn't very feasible, that would be MASSIVELY expensive, and there are other, more important things going on in the world than copyright. But in an ideal world, that is what I would like to see. A new, built from the ground-up UN enforced copyright system, for all countries in the UN.

2. Smaller businesses should be given some sort of compensation to go up against larger businesses. 
I don't know if this applies outside of Australia, or if I've been taught an over-simplified version of it, but in business class, we've been taught there are 5 kinds of businesses. Sole trader, Partnership, Private Limited Companies, Public Listed Companies, and social enterprises. If a Sole Trader or Partnership goes up against, say, Disney in court, that is extremely unfair. How can the correct outcome be met, and justice upheld, if Disney is gonna have WAY better lawyers? On top of that, I don't think it's particularly fair for social enterprises to be affected by copyright law, as they aren't even looking to make a profit (I don't know if there are already laws around this, I'm just splurging out my opinions into a youtube comment). 
Now, this still creates issues for youtube. Who is the business? Is it youtube themselves, or the actual content creators? Or is it some sort of a mixture of the two? But I think someone smarter than me could probably clear that up.

I probably just said a lot of really stupid stuff, so go ahead and lay into me. I'd rather get cleared up on how this actually works than remain ignorant.",0.67276126,0.2773119,0.04992688,0.069,0.749,0.183,0.4215
"I have literally no interest in curiosity stream, but if it comes with free access to nebula, I may have to sign up...",0.67271304,0.2722385,0.055048477,0.066,0.82,0.114,0.3612
"Just gonna put this out there: I held this opinion for a very long time now. It was painfully obvious that Youtube does not screw people over with some broken A L G O R I T H M. Instead it's Youtube being screwed by the absolutely insane scale at which it operates.


People don't understand and it's nearly impossible to fathom how big Youtube is, it's almost a marvelous achievement of humanity to sustain it. It's not that Youtube doesn't care, it's that it is nearly impossible for them to care.


But I'm writing this comment 1 minute in, Tom will probably mention everything I've said anyways.",0.67263794,0.25814515,0.069216885,0.0,1.0,0.0,0.0
15:25 I’m grumpy about both those things as well! ✊,0.6724711,0.2698306,0.057698328,0.0,0.806,0.194,0.34
"Copyright ""should"" be for theft, not for making money without working !",0.67231864,0.30231872,0.025362648,0.032,0.962,0.007,-0.7538
"All of the laws around copyright need to be gotten rid of and built from the ground up. It's not just copyright that is a joke, it's the idea that the government cares about protecting its citizens at all. You only have a right to a fair trial if you can afford a lawyer. We need to make it so that even just a pro bono lawyer could have a good chance of being able to defend their client with cases like this. Anything less than that is just the government walking all over the little guy and giving special unfair permission to the corporations that they empower.",0.67205316,0.28620762,0.04173926,0.444,0.556,0.0,-0.5859
"That last chapter is so important. Current Copyright law is extremely outdated and benefits no one except big media corporations. There is no reason why a song should be protected for death + 70 years, when a patent is only 20 years.",0.67171663,0.271474,0.056809425,0.0,0.746,0.254,0.5267
There's no way Tom Scott has a racer chair. I thought you worked in a smoking room with books all around you.,0.671675,0.29670215,0.031622842,0.0,0.526,0.474,0.6597
"The system is not broken, but you still put an awful lot of effort into avoiding being claimed even though everything in this video was fair use. suuuuure.",0.671537,0.2901954,0.038267657,0.0,0.764,0.236,0.8591
Tom you do not have the right to call hide the pain Harold part of the “nerdy underside of YouTube” when you make education videos,0.671511,0.30948544,0.019003548,0.0,1.0,0.0,0.0
At this point I am too afraid to comment as well,0.67106783,0.31931868,0.009613427,0.189,0.638,0.173,-0.0783
"Why didn’t YouTube just, explain this to creators 10 years ago? We’re they just scared of someone being reminded of how easy they were to sue?",0.6710313,0.30370358,0.02526515,0.0,0.915,0.085,0.1027
I remeber the day that Mumbo woke up to all those copyright notices. It was a horror. My favourite Minecraft youtuber being in a panic was terrible to witness.,0.6709543,0.26119775,0.067847945,0.177,0.717,0.105,-0.4019
this video only got 6.5M? underrated,0.6706932,0.28475308,0.044553727,0.0,1.0,0.0,0.0
"All I'm seeing is people fighting over who copyright should benefit vs disenfranchise, when we need to be fighting over if we should have copyright at all anymore. There's no fixing the system if the system itself is the problem.",0.6705619,0.3032799,0.026158176,0.0,1.0,0.0,0.0
"its all about money and the love of it.  too many people today want fame and fortune and will do anything to get there.  yet avarice is a deadly sin, but les forget about that as the vast majority do.  people claim to be religious but only when it suits them.
i worked at the patent office and hence had to earn the copywrite system, and ill agree its a farce, it lasts way to long after all patents themselves last 10 years then anyone can copy it.  ive always though 20 years max is a more accurate number for patents and copywrite laws.  trademarks/service marks can last forever but thats fair as a company needs protection from fly by night companies using there identities to make shoddy goods.  the blame for this mess is firmly in the hands of the worlds governments.  then we get to americans the worlds poorest country due to its massive debts.  music producers try it on by writing all possible melodies and hen claiming copywrite.  they are killing music production due to this.  who want to write new music is some jackass comes along and claims infringement on their rights.  if you cant make money during 20 years then theres something wrong.  as for pharmaceuticals, here i do believe the patent should be 30 years.  why so they can reduce the cost of medications, it costs to develop new medications so they need to recover their costs via medications the successful and unsuccessful  by giving them more time to do this they will be able to reduce the costs.",0.6705421,0.2858981,0.043559812,0.0,1.0,0.0,0.0
"@16:30 there are some laws that stop the vilification of certain use. For example, if I take a photo and post it and everyone else uses it (like emojis or gifs). And I know they're being used without my permission and take no action. I can't then turn around and sue ""rich thief Z"" for doing the same thing. The work(s) lose their protection status if I don't take measures to protect them in cases I'm aware of.",0.6705144,0.3084424,0.021043206,0.096,0.839,0.065,-0.25
I think the copyright should be expired when the creation of the copyright is dead.,0.6703118,0.31800184,0.01168632,0.041,0.88,0.08,0.8555
"Soooooo what you're saying is that the true solution is to implement post-scarcity space communism?

Based af. Commodifying creativity is stifling and backwards.",0.67010874,0.29869607,0.03119515,0.257,0.71,0.033,-0.9186
Weird al never (or at least never used to) do a song without asking the artist if it was OK.,0.66992974,0.31322563,0.016844587,0.0,0.824,0.176,0.7178
You had us on the piano playing... Can you even play Tom?! CAN YOU?!?!?! WE NEED TRUTH!,0.66965336,0.29090464,0.039442006,0.0,1.0,0.0,0.0
"I definitely agree with you that YouTubers claiming ""fair use"" isn't a legal shield. But YouTubers who get falsely claimed for works they didn't even use don't get any support or intervention from youtube at all. This means any average joe could create a throwaway account and strike all of someone's videos with no consequences.",0.6695679,0.29767114,0.032761067,0.089,0.843,0.067,-0.296
"Kind of funny how the Human race prevents its own advancement through patents, copyrights and sueing everyone that doesn't want to comply. We could be technologically and culturally far more advanced than we are now, but we're a species that restricts it's own kind, it's not about the species itself anymore, it's about the individual, even through measures like ruining other individual's lifes.",0.66956764,0.2832095,0.047222912,0.0,0.435,0.565,0.5994
How have I not seen this uet,0.6694537,0.29656193,0.033984385,0.0,0.957,0.043,0.4767
"The reason 50 years will never fly as a limit on copyright is the same reason 20 years won't, and that reason is that those corporations making trillions of dollars from that IP will spend more money than any bloc of supporters for the measure will ever see in their lives, yet only a small fraction of what the IP at risk is worth in its current remaining protected life, fighting any such change to copyright law to protect their own interests.",0.6693588,0.29635313,0.03428802,0.0,1.0,0.0,0.0
Don't hate the player hate the game,0.6691165,0.2983643,0.032519173,0.035,0.823,0.142,0.6478
"34:50 clearly, you know nothing about patents. Should have researched it a bit before doing the comparison.",0.66909736,0.30875465,0.022148026,0.0,1.0,0.0,0.0
"34:17
guys. if this law were to exist, we wouldn't have gnomeo and juliet, or gnomeo and juliet 2: sherlock gnomes. SURELY thats a world you would'nt want to live in?",0.6688438,0.29670364,0.034452595,0.0,1.0,0.0,0.0
I can't tell if the ad is real or satire.,0.6685735,0.31666064,0.014765889,0.045,0.922,0.033,-0.1531
I didn't think I needed a 42min video of Tom explaining copyright... I was wrong!,0.6684184,0.2775454,0.054036222,0.0,0.4,0.6,0.7177
Bruh where TF did these chapters come from😂😂,0.66829437,0.2954742,0.036231488,0.0,0.494,0.506,0.6249
I'd love to see the size of the bollocks on the person who decided to try and sue YouTube (Google) out of existence!,0.66827065,0.25834438,0.073384985,0.149,0.553,0.298,0.4005
"Didnt watch the video yet so it probably has some deeper meaning, but saying YouTube copyright system aint broken is a kick in the nuts for all artists doing covers of songs that get claimed and they loose more than half of the revenue.",0.6680382,0.30316335,0.028798481,0.0,0.818,0.182,0.5824
"they should have to submit proof before even being able to sue for copyright infringement, or some other sort of chokepoint preventing a corporation from flooding people with loads copyright claims but not much more work for an ordinary person to sue a company",0.667994,0.3119415,0.020064509,0.0,1.0,0.0,0.0
"Wait, what was wrong with that last blooper? Not sure I got who walked into where.",0.6679407,0.31998068,0.012078705,0.095,0.537,0.368,0.6808
I still don't get it. It's free real estate though,0.6679299,0.31256172,0.019508433,0.335,0.665,0.0,-0.891
"I know this is supposed to be serious, but 3 minutes in and jay screaming because of a phone ring is already stuck in my head",0.66777337,0.29054058,0.041685984,0.0,1.0,0.0,0.0
"I have zero respect for copyright law. I steal every movie and tv show I watch at home. I illegally stream every major sporting event I watch (NFL, NBA, Champions League, etc) in full quality HD. Every game I play that doesn't require server side multiplayer authentication to be played online I download illegally. I don't care its technically stealing. It's simpler than composing this comment. I used adblock to watch this video. I don't care if Tom gets paid.. why should I? In S. Korea they release theatrical movies to VOD (streaming) earlier, often still while in theaters in the western world because piracy is so commonplace and they are trying to entice people to pay instead. So Koreans are being rewarded due to rampant piracy on a societal level. So.. why would I stop? I won't. Join me to improve the situation for everyone else. Let's save the world... stealing together.",0.6677216,0.27575853,0.05651986,0.239,0.546,0.214,-0.1531
"If I had a nickel for every time I've seen someone claim fair use when it wasn't even close to fair use, I could pay all those licensing fees.",0.6677114,0.29942715,0.032861438,0.0,1.0,0.0,0.0
Imagine this video getting copyright striked,0.6676698,0.30931705,0.02301309,0.075,0.798,0.128,0.5975
"How about making copyright measured in assets instead of years? I mean, instead of making it expired after decades after death, make it a kilo of gold. Meaning you wrote a song and you can only gain from it equal to the value of a kilo of gold. This may kill off patent trolls in a way, limit their legal bully to under that set amount.

What? It doesn't work? Why? You don't know a kilo? Oh...Muricans.",0.6675313,0.30121735,0.03125137,0.0,1.0,0.0,0.0
Cripples the entirety of the meme industry:,0.667444,0.30834633,0.02420974,0.129,0.489,0.382,0.7737
"Idk how the animation, comic and games studios has been very chill with the Fanart culture meanwhile music companies are waging war against anything and anyone",0.6674097,0.3128769,0.019713342,0.0,1.0,0.0,0.0
I own the Douchebag streamer Tom floral shirt :(,0.66739404,0.2820799,0.050526027,0.181,0.819,0.0,-0.4767
"5:20 New Zealand is not a ""naive world audience"". We have a thriving classical community. I understand were you're coming from, but you were the last person I ever expected to insult our nation's intelligence.

Edit: Oh wait, satire. Never mind, you cheeky devil!",0.6672065,0.2842585,0.048534937,0.0,1.0,0.0,0.0
"""Transparently"" - and there's the rub. If there is one thing we know about YouTube, it is that they aren't in any way transparent.",0.66718394,0.3016443,0.03117179,0.0,0.914,0.086,0.4939
"39:14 In all my life, I never thought I would see Sam's face.",0.66712445,0.3030176,0.029857937,0.0,0.536,0.464,0.6369
Copyright is not a real property.,0.6671095,0.32025236,0.012638116,0.061,0.855,0.084,0.0516
"Counterpoint to 50 year copyrights - Original artists not being able to perform their works because someone else redid it, got a copyright and then sue the original artist for violating the new copyright.  Example: I write a musical about the Beatles and then sue Sir Paul for performing ""Hey Jude"" in a concert.",0.66676825,0.31074703,0.022484742,0.065,0.85,0.085,0.0258
"Whether those claims are legal is irrelevant, because they are legal. The problem is that the laws itself was built with the mentality that makes it possible for corporations to take as much money from people as it is humanly possible.",0.66665363,0.30651122,0.026835144,0.0,0.685,0.315,0.3182
"well the thing with video game streaming, a lot of games i bought because i found them through other people's videos. However there are a lot of games i didn't buy because of video game streaming. It's often not because ""oh well i seen the game"" heck even story games i bought after seeing them. Most often it's not enough content for the price. or just not interested.",0.66625637,0.28634936,0.04739427,0.08,0.699,0.221,0.7817
